Physician_ID,Cnt_Fraud_Engagement,Cnt_Fraud_Engagement_Rate
PHY330126,1,0.0
PHY352420,1,0.0
PHY383019,1,0.0
PHY367562,1,0.0
PHY402708,1,0.0
PHY366807,1,0.0
PHY345655,1,0.0
PHY341398,1,0.0
PHY348683,1,0.0
PHY403557,1,0.0
PHY390961,1,0.0
PHY342137,1,0.0
PHY362872,1,0.0
PHY412682,1,0.0
PHY316275,1,0.0
PHY346780,1,0.0
PHY398867,1,0.0
PHY417977,1,0.0
PHY342648,1,0.0
PHY404305,1,0.0
PHY426652,1,0.0
PHY401665,1,0.0
PHY394868,1,0.0
PHY362581,1,0.0
PHY379980,1,0.0
PHY311020,1,0.0
PHY432029,1,0.0
PHY327045,1,0.0
PHY361302,1,0.0
PHY322873,1,0.0
PHY352314,1,0.0
PHY425312,1,0.0
PHY410389,1,0.0
PHY351727,1,0.0
PHY402096,1,0.0
PHY317532,1,0.0
PHY367732,1,0.0
PHY340395,1,0.0
PHY396965,1,0.0
PHY334273,1,0.0
PHY315137,1,0.0
PHY418058,1,0.0
PHY409818,1,0.0
PHY364854,1,0.0
PHY362790,1,0.0
PHY391473,1,0.0
PHY331443,1,0.0
PHY379627,1,0.0
PHY370258,1,0.0
PHY346530,1,0.0
PHY311341,1,0.0
PHY415363,1,0.0
PHY410440,1,0.0
PHY407097,1,0.0
PHY352461,1,0.0
PHY326944,1,0.0
PHY375075,1,0.0
PHY320081,1,0.0
PHY363877,1,0.0
PHY370385,1,0.0
PHY332538,1,0.0
PHY328875,1,0.0
PHY358875,1,0.0
PHY371558,1,0.0
PHY352011,1,0.0
PHY416131,1,0.0
PHY408486,1,0.0
PHY365916,1,0.0
PHY378689,1,0.0
PHY332000,1,0.0
PHY311303,1,0.0
PHY390696,1,0.0
PHY352263,1,0.0
PHY434092,1,0.0
PHY371511,1,0.0
PHY338959,1,0.0
PHY373507,1,0.0
PHY329119,1,0.0
PHY386047,1,0.0
PHY381444,1,0.0
PHY332389,1,0.0
PHY362169,1,0.0
PHY344220,1,0.0
PHY355278,1,0.0
PHY336024,1,0.0
PHY328024,1,0.0
PHY332008,1,0.0
PHY336496,1,0.0
PHY398684,1,0.0
PHY357073,1,0.0
PHY363486,1,0.0
PHY333121,1,0.0
PHY402123,1,0.0
PHY420960,1,0.0
PHY433752,1,0.0
PHY406892,1,0.0
PHY428824,1,0.0
PHY399390,1,0.0
PHY398056,1,0.0
PHY433810,1,0.0
PHY320576,1,0.0
PHY391672,1,0.0
PHY381811,1,0.0
PHY356338,1,0.0
PHY350114,1,0.0
PHY338506,1,0.0
PHY418094,1,0.0
PHY324852,1,0.0
PHY428070,1,0.0
PHY352845,1,0.0
PHY415122,1,0.0
PHY351786,1,0.0
PHY318736,1,0.0
PHY383370,1,0.0
PHY333418,1,0.0
PHY336517,1,0.0
PHY411507,1,0.0
PHY411740,1,0.0
PHY372222,1,0.0
PHY380749,1,0.0
PHY407381,1,0.0
PHY382354,1,0.0
PHY405385,1,0.0
PHY401803,1,0.0
PHY384002,1,0.0
PHY329147,1,0.0
PHY335141,1,0.0
PHY419179,1,0.0
PHY337026,1,0.0
PHY338837,1,0.0
PHY333744,1,0.0
PHY351813,1,0.0
PHY425068,1,0.0
PHY324395,1,0.0
PHY410630,1,0.0
PHY385671,1,0.0
PHY404083,1,0.0
PHY403944,1,0.0
PHY325274,1,0.0
PHY364241,1,0.0
PHY429574,1,0.0
PHY379931,1,0.0
PHY386880,1,0.0
PHY357398,1,0.0
PHY429868,1,0.0
PHY389802,1,0.0
PHY372654,1,0.0
PHY355593,1,0.0
PHY373675,1,0.0
PHY374880,1,0.0
PHY332404,1,0.0
PHY411910,1,0.0
PHY338176,1,0.0
PHY377029,1,0.0
PHY374282,1,0.0
PHY365934,1,0.0
PHY392369,1,0.0
PHY377095,1,0.0
PHY326921,1,0.0
PHY377394,1,0.0
PHY413203,1,0.0
PHY359102,1,0.0
PHY355504,1,0.0
PHY336937,1,0.0
PHY369590,1,0.0
PHY369484,1,0.0
PHY396076,1,0.0
PHY399049,1,0.0
PHY381841,1,0.0
PHY391694,1,0.0
PHY323889,1,0.0
PHY355209,1,0.0
PHY385052,1,0.0
PHY387373,1,0.0
PHY413104,1,0.0
PHY313164,1,0.0
PHY414983,1,0.0
PHY414214,1,0.0
PHY330711,1,0.0
PHY409157,1,0.0
PHY359544,1,0.0
PHY368648,1,0.0
PHY370808,1,0.0
PHY398737,1,0.0
PHY341159,1,0.0
PHY379727,1,0.0
PHY353136,1,0.0
PHY355456,1,0.0
PHY395520,1,0.0
PHY416308,1,0.0
PHY402107,1,0.0
PHY317775,1,0.0
PHY415141,1,0.0
PHY351290,1,0.0
PHY326901,1,0.0
PHY379550,1,0.0
PHY382470,1,0.0
PHY350256,1,0.0
PHY374183,1,0.0
PHY417748,1,0.0
PHY425023,1,0.0
PHY406996,1,0.0
PHY367247,1,0.0
PHY337656,1,0.0
PHY411177,1,0.0
PHY431279,1,0.0
PHY357924,1,0.0
PHY403115,1,0.0
PHY383912,1,0.0
PHY350013,1,0.0
PHY423496,1,0.0
PHY328784,1,0.0
PHY327002,1,0.0
PHY370031,1,0.0
PHY432388,1,0.0
PHY409288,1,0.0
PHY363581,1,0.0
PHY398133,1,0.0
PHY326672,1,0.0
PHY429040,1,0.0
PHY381445,1,0.0
PHY357039,1,0.0
PHY423722,1,0.0
PHY384086,1,0.0
PHY348594,1,0.0
PHY372920,1,0.0
PHY356878,1,0.0
PHY349448,1,0.0
PHY393580,1,0.0
PHY359337,1,0.0
PHY319923,1,0.0
PHY433377,1,0.0
PHY365725,1,0.0
PHY422233,1,0.0
PHY402272,1,0.0
PHY334330,1,0.0
PHY401678,1,0.0
PHY382826,1,0.0
PHY414300,1,0.0
PHY320014,1,0.0
PHY372947,1,0.0
PHY314957,1,0.0
PHY358504,1,0.0
PHY401005,1,0.0
PHY392619,1,0.0
PHY355362,1,0.0
PHY400403,1,0.0
PHY400296,1,0.0
PHY400904,1,0.0
PHY336756,1,0.0
PHY371688,1,0.0
PHY371988,1,0.0
PHY340883,1,0.0
PHY393285,1,0.0
PHY321432,1,0.0
PHY331185,1,0.0
PHY363449,1,0.0
PHY432612,1,0.0
PHY317123,1,0.0
PHY354834,1,0.0
PHY384076,1,0.0
PHY334459,1,0.0
PHY413419,1,0.0
PHY338450,1,0.0
PHY351883,1,0.0
PHY311143,1,0.0
PHY326186,1,0.0
PHY385465,1,0.0
PHY354911,1,0.0
PHY368217,1,0.0
PHY313031,1,0.0
PHY380785,1,0.0
PHY336485,1,0.0
PHY385017,1,0.0
PHY355411,1,0.0
PHY426038,1,0.0
PHY349903,1,0.0
PHY376159,1,0.0
PHY331714,1,0.0
PHY340547,1,0.0
PHY396289,1,0.0
PHY422883,1,0.0
PHY421601,1,0.0
PHY415748,1,0.0
PHY421911,1,0.0
PHY333899,1,0.0
PHY343837,1,0.0
PHY410927,1,0.0
PHY316084,1,0.0
PHY420394,1,0.0
PHY382403,1,0.0
PHY403503,1,0.0
PHY318808,1,0.0
PHY375258,1,0.0
PHY318746,1,0.0
PHY413829,1,0.0
PHY387326,1,0.0
PHY360821,1,0.0
PHY409607,1,0.0
PHY424751,1,0.0
PHY323374,1,0.0
PHY367448,1,0.0
PHY422620,1,0.0
PHY415464,1,0.0
PHY352128,1,0.0
PHY348475,1,0.0
PHY327773,1,0.0
PHY427669,1,0.0
PHY357485,1,0.0
PHY369894,1,0.0
PHY431609,1,0.0
PHY428480,1,0.0
PHY407962,1,0.0
PHY333150,1,0.0
PHY356841,1,0.0
PHY323329,1,0.0
PHY333596,1,0.0
PHY319250,1,0.0
PHY327965,1,0.0
PHY327801,1,0.0
PHY329063,1,0.0
PHY344048,1,0.0
PHY339572,1,0.0
PHY352115,1,0.0
PHY372875,1,0.0
PHY350898,1,0.0
PHY333065,1,0.0
PHY401467,1,0.0
PHY374493,1,0.0
PHY329209,1,0.0
PHY354610,1,0.0
PHY397799,1,0.0
PHY415584,1,0.0
PHY408899,1,0.0
PHY329521,1,0.0
PHY371156,1,0.0
PHY407707,1,0.0
PHY426383,1,0.0
PHY312850,1,0.0
PHY386611,1,0.0
PHY339099,1,0.0
PHY425669,1,0.0
PHY337441,1,0.0
PHY389821,1,0.0
PHY360994,1,0.0
PHY345246,1,0.0
PHY408345,1,0.0
PHY407555,1,0.0
PHY348919,1,0.0
PHY324668,1,0.0
PHY430606,1,0.0
PHY336265,1,0.0
PHY409138,1,0.0
PHY402241,1,0.0
PHY328020,1,0.0
PHY386440,1,0.0
PHY367807,1,0.0
PHY430320,1,0.0
PHY336386,1,0.0
PHY335589,1,0.0
PHY350710,1,0.0
PHY423023,1,0.0
PHY424183,1,0.0
PHY363427,1,0.0
PHY384032,1,0.0
PHY428674,1,0.0
PHY396687,1,0.0
PHY404194,1,0.0
PHY339689,1,0.0
PHY362974,1,0.0
PHY406302,1,0.0
PHY386446,1,0.0
PHY381192,1,0.0
PHY361904,1,0.0
PHY391125,1,0.0
PHY416922,1,0.0
PHY382629,1,0.0
PHY326779,1,0.0
PHY313884,1,0.0
PHY345288,1,0.0
PHY371422,1,0.0
PHY347930,1,0.0
PHY361750,1,0.0
PHY316309,1,0.0
PHY337589,1,0.0
PHY366739,1,0.0
PHY376140,1,0.0
PHY394389,1,0.0
PHY325405,1,0.0
PHY407632,1,0.0
PHY313759,1,0.0
PHY425596,1,0.0
PHY354223,1,0.0
PHY420871,1,0.0
PHY337358,1,0.0
PHY377728,1,0.0
PHY327527,1,0.0
PHY396341,1,0.0
PHY355275,1,0.0
PHY388322,1,0.0
PHY380150,1,0.0
PHY347514,1,0.0
PHY429037,1,0.0
PHY364880,1,0.0
PHY359766,1,0.0
PHY352164,1,0.0
PHY430187,1,0.0
PHY426688,1,0.0
PHY356692,1,0.0
PHY336115,1,0.0
PHY360022,1,0.0
PHY397671,1,0.0
PHY335606,1,0.0
PHY351934,1,0.0
PHY420778,1,0.0
PHY418447,1,0.0
PHY408778,1,0.0
PHY418115,1,0.0
PHY425190,1,0.0
PHY381975,1,0.0
PHY418469,1,0.0
PHY359065,1,0.0
PHY382054,1,0.0
PHY376635,1,0.0
PHY316056,1,0.0
PHY427707,1,0.0
PHY398791,1,0.0
PHY320354,1,0.0
PHY356741,1,0.0
PHY360694,1,0.0
PHY390329,1,0.0
PHY353330,1,0.0
PHY400122,1,0.0
PHY329182,1,0.0
PHY432685,1,0.0
PHY410022,1,0.0
PHY387727,1,0.0
PHY319330,1,0.0
PHY353122,1,0.0
PHY395579,1,0.0
PHY351875,1,0.0
PHY424027,1,0.0
PHY387987,1,0.0
PHY342011,1,0.0
PHY321766,1,0.0
PHY339607,1,0.0
PHY432921,1,0.0
PHY348160,1,0.0
PHY413610,1,0.0
PHY315908,1,0.0
PHY391519,1,0.0
PHY324715,1,0.0
PHY347025,1,0.0
PHY388538,1,0.0
PHY428772,1,0.0
PHY407055,1,0.0
PHY365418,1,0.0
PHY343543,1,0.0
PHY333165,1,0.0
PHY326818,1,0.0
PHY417918,1,0.0
PHY394835,1,0.0
PHY359202,1,0.0
PHY428160,1,0.0
PHY428458,1,0.0
PHY386802,1,0.0
PHY371613,1,0.0
PHY388968,1,0.0
PHY390044,1,0.0
PHY376234,1,0.0
PHY407864,1,0.0
PHY374377,1,0.0
PHY414798,1,0.0
PHY368431,1,0.0
PHY426687,1,0.0
PHY364633,1,0.0
PHY415395,1,0.0
PHY319336,1,0.0
PHY416342,1,0.0
PHY338807,1,0.0
PHY356268,1,0.0
PHY350160,1,0.0
PHY352050,1,0.0
PHY430007,1,0.0
PHY350178,1,0.0
PHY348851,1,0.0
PHY422826,1,0.0
PHY403730,1,0.0
PHY388396,1,0.0
PHY330694,1,0.0
PHY338646,1,0.0
PHY331747,1,0.0
PHY319817,1,0.0
PHY380614,1,0.0
PHY339353,1,0.0
PHY376961,1,0.0
PHY311725,1,0.0
PHY315002,1,0.0
PHY311070,1,0.0
PHY329222,1,0.0
PHY397240,1,0.0
PHY347004,1,0.0
PHY365262,1,0.0
PHY383270,1,0.0
PHY365362,1,0.0
PHY370541,1,0.0
PHY317734,1,0.0
PHY408999,1,0.0
PHY357157,1,0.0
PHY314840,1,0.0
PHY383523,1,0.0
PHY426983,1,0.0
PHY401639,1,0.0
PHY388512,1,0.0
PHY323881,1,0.0
PHY323899,1,0.0
PHY316898,1,0.0
PHY379664,1,0.0
PHY390778,1,0.0
PHY326648,1,0.0
PHY328052,1,0.0
PHY354237,1,0.0
PHY312559,1,0.0
PHY372967,1,0.0
PHY365992,1,0.0
PHY429126,1,0.0
PHY371925,1,0.0
PHY391555,1,0.0
PHY428640,1,0.0
PHY384436,1,0.0
PHY388923,1,0.0
PHY416029,1,0.0
PHY328159,1,0.0
PHY387052,1,0.0
PHY430634,1,0.0
PHY391303,1,0.0
PHY414895,1,0.0
PHY404340,1,0.0
PHY340667,1,0.0
PHY408067,1,0.0
PHY419397,1,0.0
PHY396986,1,0.0
PHY403492,1,0.0
PHY431670,1,0.0
PHY342734,1,0.0
PHY387334,1,0.0
PHY353379,1,0.0
PHY323905,1,0.0
PHY353971,1,0.0
PHY339697,1,0.0
PHY364718,1,0.0
PHY352657,1,0.0
PHY368585,1,0.0
PHY379698,1,0.0
PHY432903,1,0.0
PHY322173,1,0.0
PHY327814,1,0.0
PHY388121,1,0.0
PHY327723,1,0.0
PHY326531,1,0.0
PHY368123,1,0.0
PHY400209,1,0.0
PHY391139,1,0.0
PHY329784,1,0.0
PHY392287,1,0.0
PHY337318,1,0.0
PHY423863,1,0.0
PHY362511,1,0.0
PHY314658,1,0.0
PHY312397,1,0.0
PHY312020,1,0.0
PHY357855,1,0.0
PHY430522,1,0.0
PHY333861,1,0.0
PHY414752,1,0.0
PHY318946,1,0.0
PHY408400,1,0.0
PHY386283,1,0.0
PHY350380,1,0.0
PHY397987,1,0.0
PHY402731,1,0.0
PHY397364,1,0.0
PHY336671,1,0.0
PHY433311,1,0.0
PHY401229,1,0.0
PHY327631,1,0.0
PHY422816,1,0.0
PHY382236,1,0.0
PHY424354,1,0.0
PHY413245,1,0.0
PHY381979,1,0.0
PHY430941,1,0.0
PHY419919,1,0.0
PHY390335,1,0.0
PHY392202,1,0.0
PHY399926,1,0.0
PHY369186,1,0.0
PHY314277,1,0.0
PHY410203,1,0.0
PHY322246,1,0.0
PHY370142,1,0.0
PHY332429,1,0.0
PHY338992,1,0.0
PHY433024,1,0.0
PHY334946,1,0.0
PHY390732,1,0.0
PHY430776,1,0.0
PHY341200,1,0.0
PHY376139,1,0.0
PHY420958,1,0.0
PHY402898,1,0.0
PHY430845,1,0.0
PHY425058,1,0.0
PHY316344,1,0.0
PHY325392,1,0.0
PHY372423,1,0.0
PHY313039,1,0.0
PHY387067,1,0.0
PHY426027,1,0.0
PHY312123,1,0.0
PHY328394,1,0.0
PHY429196,1,0.0
PHY354139,1,0.0
PHY376040,1,0.0
PHY402949,1,0.0
PHY314833,1,0.0
PHY327574,1,0.0
PHY359104,1,0.0
PHY393310,1,0.0
PHY402755,1,0.0
PHY341237,1,0.0
PHY311941,1,0.0
PHY387525,1,0.0
PHY422323,1,0.0
PHY417470,1,0.0
PHY393480,1,0.0
PHY433176,1,0.0
PHY382080,1,0.0
PHY340862,1,0.0
PHY410242,1,0.0
PHY338070,1,0.0
PHY327220,1,0.0
PHY335570,1,0.0
PHY411009,1,0.0
PHY337140,1,0.0
PHY399826,1,0.0
PHY352256,1,0.0
PHY318410,1,0.0
PHY429162,1,0.0
PHY369135,1,0.0
PHY327931,1,0.0
PHY431561,1,0.0
PHY360237,1,0.0
PHY405241,1,0.0
PHY415702,1,0.0
PHY412432,1,0.0
PHY383904,1,0.0
PHY421074,1,0.0
PHY426247,1,0.0
PHY323134,1,0.0
PHY389522,1,0.0
PHY430194,1,0.0
PHY368877,1,0.0
PHY378723,1,0.0
PHY371084,1,0.0
PHY414792,1,0.0
PHY325338,1,0.0
PHY404249,1,0.0
PHY414322,1,0.0
PHY337873,1,0.0
PHY390879,1,0.0
PHY403593,1,0.0
PHY419961,1,0.0
PHY351753,1,0.0
PHY350125,1,0.0
PHY422525,1,0.0
PHY352585,1,0.0
PHY319580,1,0.0
PHY317477,1,0.0
PHY318686,1,0.0
PHY322029,1,0.0
PHY340069,1,0.0
PHY428490,1,0.0
PHY332670,1,0.0
PHY414803,1,0.0
PHY424412,1,0.0
PHY366832,1,0.0
PHY372755,1,0.0
PHY315244,1,0.0
PHY347084,1,0.0
PHY392876,1,0.0
PHY402948,1,0.0
PHY395023,1,0.0
PHY395590,1,0.0
PHY362566,1,0.0
PHY396618,1,0.0
PHY395290,1,0.0
PHY381698,1,0.0
PHY413318,1,0.0
PHY362242,1,0.0
PHY342543,1,0.0
PHY410632,1,0.0
PHY347664,1,0.0
PHY422362,1,0.0
PHY384044,1,0.0
PHY396969,1,0.0
PHY377424,1,0.0
PHY316207,1,0.0
PHY387713,1,0.0
PHY356959,1,0.0
PHY365792,1,0.0
PHY403979,1,0.0
PHY433074,1,0.0
PHY379505,1,0.0
PHY373696,1,0.0
PHY399133,1,0.0
PHY373449,1,0.0
PHY380090,1,0.0
PHY426444,1,0.0
PHY364078,1,0.0
PHY410126,1,0.0
PHY347969,1,0.0
PHY319979,1,0.0
PHY430513,1,0.0
PHY354303,1,0.0
PHY413743,1,0.0
PHY399379,1,0.0
PHY413812,1,0.0
PHY316322,1,0.0
PHY406789,1,0.0
PHY384064,1,0.0
PHY404021,1,0.0
PHY326426,1,0.0
PHY345671,1,0.0
PHY385833,1,0.0
PHY374805,1,0.0
PHY340456,1,0.0
PHY328211,1,0.0
PHY383170,1,0.0
PHY355486,1,0.0
PHY351307,1,0.0
PHY373881,1,0.0
PHY384950,1,0.0
PHY389035,1,0.0
PHY394409,1,0.0
PHY429408,1,0.0
PHY315834,1,0.0
PHY398607,1,0.0
PHY359107,1,0.0
PHY361588,1,0.0
PHY391762,1,0.0
PHY390555,1,0.0
PHY383890,1,0.0
PHY362599,1,0.0
PHY432385,1,0.0
PHY378470,1,0.0
PHY318352,1,0.0
PHY353245,1,0.0
PHY431612,1,0.0
PHY411383,1,0.0
PHY367110,1,0.0
PHY355733,1,0.0
PHY401690,1,0.0
PHY392486,1,0.0
PHY379624,1,0.0
PHY416271,1,0.0
PHY421892,1,0.0
PHY379055,1,0.0
PHY403553,1,0.0
PHY324774,1,0.0
PHY378726,1,0.0
PHY417167,1,0.0
PHY429301,1,0.0
PHY363373,1,0.0
PHY401843,1,0.0
PHY390781,1,0.0
PHY419753,1,0.0
PHY403642,1,0.0
PHY361986,1,0.0
PHY432027,1,0.0
PHY376588,1,0.0
PHY383716,1,0.0
PHY418137,1,0.0
PHY383735,1,0.0
PHY330412,1,0.0
PHY400602,1,0.0
PHY405942,1,0.0
PHY354998,1,0.0
PHY330167,1,0.0
PHY428347,1,0.0
PHY425096,1,0.0
PHY391111,1,0.0
PHY351574,1,0.0
PHY348130,1,0.0
PHY316109,1,0.0
PHY397665,1,0.0
PHY350101,1,0.0
PHY427999,1,0.0
PHY380953,1,0.0
PHY366266,1,0.0
PHY372479,1,0.0
PHY428795,1,0.0
PHY361317,1,0.0
PHY406560,1,0.0
PHY371131,1,0.0
PHY376295,1,0.0
PHY361608,1,0.0
PHY355229,1,0.0
PHY418932,1,0.0
PHY345961,1,0.0
PHY345080,1,0.0
PHY330462,1,0.0
PHY343186,1,0.0
PHY348826,1,0.0
PHY427529,1,0.0
PHY324899,1,0.0
PHY420191,1,0.0
PHY317129,1,0.0
PHY412803,1,0.0
PHY354478,1,0.0
PHY366255,1,0.0
PHY330977,1,0.0
PHY425992,1,0.0
PHY399338,1,0.0
PHY362023,1,0.0
PHY408452,1,0.0
PHY416505,1,0.0
PHY364042,1,0.0
PHY332023,1,0.0
PHY346922,1,0.0
PHY317753,1,0.0
PHY319476,1,0.0
PHY391899,1,0.0
PHY353622,1,0.0
PHY371577,1,0.0
PHY361299,1,0.0
PHY388502,1,0.0
PHY336379,1,0.0
PHY393643,1,0.0
PHY425396,1,0.0
PHY337311,1,0.0
PHY344461,1,0.0
PHY348299,1,0.0
PHY368652,1,0.0
PHY408654,1,0.0
PHY349095,1,0.0
PHY412265,1,0.0
PHY325683,1,0.0
PHY410360,1,0.0
PHY428443,1,0.0
PHY374438,1,0.0
PHY386155,1,0.0
PHY362455,1,0.0
PHY388035,1,0.0
PHY320953,1,0.0
PHY322907,1,0.0
PHY396747,1,0.0
PHY316401,1,0.0
PHY311300,1,0.0
PHY391165,1,0.0
PHY318479,1,0.0
PHY341294,1,0.0
PHY387260,1,0.0
PHY405167,1,0.0
PHY420011,1,0.0
PHY344699,1,0.0
PHY335617,1,0.0
PHY346398,1,0.0
PHY391910,1,0.0
PHY395771,1,0.0
PHY376718,1,0.0
PHY374778,1,0.0
PHY376092,1,0.0
PHY368703,1,0.0
PHY367922,1,0.0
PHY383537,1,0.0
PHY355433,1,0.0
PHY330252,1,0.0
PHY320109,1,0.0
PHY371928,1,0.0
PHY311053,1,0.0
PHY368799,1,0.0
PHY387021,1,0.0
PHY336250,1,0.0
PHY430582,1,0.0
PHY402919,1,0.0
PHY338079,1,0.0
PHY320383,1,0.0
PHY432101,1,0.0
PHY317094,1,0.0
PHY382418,1,0.0
PHY371975,1,0.0
PHY380287,1,0.0
PHY391211,1,0.0
PHY353210,1,0.0
PHY397106,1,0.0
PHY348730,1,0.0
PHY404985,1,0.0
PHY405346,1,0.0
PHY393908,1,0.0
PHY378537,1,0.0
PHY413870,1,0.0
PHY399005,1,0.0
PHY337154,1,0.0
PHY419352,1,0.0
PHY316073,1,0.0
PHY355202,1,0.0
PHY336781,1,0.0
PHY352084,1,0.0
PHY415145,1,0.0
PHY403578,1,0.0
PHY423366,1,0.0
PHY427648,1,0.0
PHY312369,1,0.0
PHY364806,1,0.0
PHY377327,1,0.0
PHY341482,1,0.0
PHY425591,1,0.0
PHY414035,1,0.0
PHY365246,1,0.0
PHY380232,1,0.0
PHY420540,1,0.0
PHY386329,1,0.0
PHY403896,1,0.0
PHY372381,1,0.0
PHY368027,1,0.0
PHY400262,1,0.0
PHY345025,1,0.0
PHY324155,1,0.0
PHY385469,1,0.0
PHY400565,1,0.0
PHY323077,1,0.0
PHY428497,1,0.0
PHY375030,1,0.0
PHY409379,1,0.0
PHY423124,1,0.0
PHY346860,1,0.0
PHY364879,1,0.0
PHY410504,1,0.0
PHY429610,1,0.0
PHY316808,1,0.0
PHY431993,1,0.0
PHY383424,1,0.0
PHY366668,1,0.0
PHY375306,1,0.0
PHY362842,1,0.0
PHY313399,1,0.0
PHY378545,1,0.0
PHY363252,1,0.0
PHY353506,1,0.0
PHY399235,1,0.0
PHY312139,1,0.0
PHY371922,1,0.0
PHY349306,1,0.0
PHY348140,1,0.0
PHY354148,1,0.0
PHY338954,1,0.0
PHY338846,1,0.0
PHY392518,1,0.0
PHY381993,1,0.0
PHY401802,1,0.0
PHY433772,1,0.0
PHY384296,1,0.0
PHY399549,1,0.0
PHY342661,1,0.0
PHY361309,1,0.0
PHY327257,1,0.0
PHY429169,1,0.0
PHY328300,1,0.0
PHY420691,1,0.0
PHY387213,1,0.0
PHY368704,1,0.0
PHY415893,1,0.0
PHY389723,1,0.0
PHY398370,1,0.0
PHY315779,1,0.0
PHY335394,1,0.0
PHY333025,1,0.0
PHY422949,1,0.0
PHY396846,1,0.0
PHY391003,1,0.0
PHY321935,1,0.0
PHY432697,1,0.0
PHY351916,1,0.0
PHY346027,1,0.0
PHY414559,1,0.0
PHY364309,1,0.0
PHY333655,1,0.0
PHY387143,1,0.0
PHY390006,1,0.0
PHY315991,1,0.0
PHY421105,1,0.0
PHY405921,1,0.0
PHY353191,1,0.0
PHY320469,1,0.0
PHY432665,1,0.0
PHY336342,1,0.0
PHY429612,1,0.0
PHY433655,1,0.0
PHY312984,1,0.0
PHY314553,1,0.0
PHY328522,1,0.0
PHY405413,1,0.0
PHY404405,1,0.0
PHY318204,1,0.0
PHY400808,1,0.0
PHY410583,1,0.0
PHY326110,1,0.0
PHY356752,1,0.0
PHY358054,1,0.0
PHY406457,1,0.0
PHY353903,1,0.0
PHY380714,1,0.0
PHY392573,1,0.0
PHY357064,1,0.0
PHY416178,1,0.0
PHY394177,1,0.0
PHY402479,1,0.0
PHY421179,1,0.0
PHY369656,1,0.0
PHY428334,1,0.0
PHY397630,1,0.0
PHY330260,1,0.0
PHY421760,1,0.0
PHY356063,1,0.0
PHY391528,1,0.0
PHY325937,1,0.0
PHY329561,1,0.0
PHY367791,1,0.0
PHY425739,1,0.0
PHY425496,1,0.0
PHY348293,1,0.0
PHY377461,1,0.0
PHY409728,1,0.0
PHY413776,1,0.0
PHY350909,1,0.0
PHY315523,1,0.0
PHY322064,1,0.0
PHY430347,1,0.0
PHY344732,1,0.0
PHY336838,1,0.0
PHY422746,1,0.0
PHY408836,1,0.0
PHY428262,1,0.0
PHY345859,1,0.0
PHY371206,1,0.0
PHY370352,1,0.0
PHY349197,1,0.0
PHY334234,1,0.0
PHY336811,1,0.0
PHY432756,1,0.0
PHY341125,1,0.0
PHY318792,1,0.0
PHY421976,1,0.0
PHY424640,1,0.0
PHY361914,1,0.0
PHY403527,1,0.0
PHY326915,1,0.0
PHY430073,1,0.0
PHY354934,1,0.0
PHY398750,1,0.0
PHY335433,1,0.0
PHY404294,1,0.0
PHY315472,1,0.0
PHY423532,1,0.0
PHY370181,1,0.0
PHY347708,1,0.0
PHY419686,1,0.0
PHY352077,1,0.0
PHY429432,1,0.0
PHY429841,1,0.0
PHY397659,1,0.0
PHY394209,1,0.0
PHY374890,1,0.0
PHY426081,1,0.0
PHY410766,1,0.0
PHY391317,1,0.0
PHY433580,1,0.0
PHY406304,1,0.0
PHY421354,1,0.0
PHY418635,1,0.0
PHY349908,1,0.0
PHY351048,1,0.0
PHY358293,1,0.0
PHY421315,1,0.0
PHY358836,1,0.0
PHY405534,1,0.0
PHY409776,1,0.0
PHY346007,1,0.0
PHY346749,1,0.0
PHY377251,1,0.0
PHY351315,1,0.0
PHY413489,1,0.0
PHY421746,1,0.0
PHY389068,1,0.0
PHY422479,1,0.0
PHY384525,1,0.0
PHY394225,1,0.0
PHY331235,1,0.0
PHY317774,1,0.0
PHY428362,1,0.0
PHY367407,1,0.0
PHY339616,1,0.0
PHY386103,1,0.0
PHY386834,1,0.0
PHY378345,1,0.0
PHY343443,1,0.0
PHY346368,1,0.0
PHY401091,1,0.0
PHY330956,1,0.0
PHY421864,1,0.0
PHY337602,1,0.0
PHY345927,1,0.0
PHY390562,1,0.0
PHY325914,1,0.0
PHY380174,1,0.0
PHY399636,1,0.0
PHY398988,1,0.0
PHY324626,1,0.0
PHY311721,1,0.0
PHY332120,1,0.0
PHY412331,1,0.0
PHY340914,1,0.0
PHY385962,1,0.0
PHY394192,1,0.0
PHY373517,1,0.0
PHY360176,1,0.0
PHY335108,1,0.0
PHY354324,1,0.0
PHY391559,1,0.0
PHY330036,1,0.0
PHY325810,1,0.0
PHY326216,1,0.0
PHY338172,1,0.0
PHY411535,1,0.0
PHY325347,1,0.0
PHY356611,1,0.0
PHY420966,1,0.0
PHY337435,1,0.0
PHY380170,1,0.0
PHY354372,1,0.0
PHY330248,1,0.0
PHY312509,1,0.0
PHY420785,1,0.0
PHY329929,1,0.0
PHY339261,1,0.0
PHY367539,1,0.0
PHY430591,1,0.0
PHY352308,1,0.0
PHY373589,1,0.0
PHY395478,1,0.0
PHY366637,1,0.0
PHY342669,1,0.0
PHY353983,1,0.0
PHY320223,1,0.0
PHY330565,1,0.0
PHY395882,1,0.0
PHY374536,1,0.0
PHY430518,1,0.0
PHY342210,1,0.0
PHY375725,1,0.0
PHY431831,1,0.0
PHY353494,1,0.0
