Physician_ID,Cnt_Fraud_Engagement,Cnt_Fraud_Engagement_Rate
PHY391274,6,0.0
PHY354916,6,0.0
PHY323143,6,0.0
PHY351314,6,0.0
PHY410403,6,0.0
PHY337650,6,0.0
PHY412776,6,0.0
PHY407687,6,0.0
PHY380371,6,0.0
PHY326624,6,0.0
PHY384500,6,0.0
PHY321797,6,0.0
PHY321809,6,0.0
PHY403371,6,0.0
PHY354529,6,0.0
PHY373138,6,0.0
PHY349028,6,0.0
PHY326467,6,0.0
PHY424420,6,0.0
PHY400874,6,0.0
PHY319401,6,0.0
PHY399024,6,0.0
PHY315058,6,0.0
PHY384810,6,0.0
PHY411696,6,0.0
PHY425418,6,0.0
PHY365960,6,0.0
PHY316709,6,0.0
PHY390375,6,0.0
PHY334180,6,0.0
PHY408032,6,0.0
PHY355483,6,0.0
PHY417835,6,0.0
PHY389286,6,0.0
PHY400103,6,0.0
PHY378463,6,0.0
PHY414428,6,0.0
PHY366409,6,0.0
PHY374032,6,0.0
PHY416845,6,0.0
PHY357375,6,0.0
PHY335011,6,0.0
PHY433550,6,0.0
PHY332080,6,0.0
PHY394649,6,0.0
PHY386334,6,0.0
PHY378647,6,0.0
PHY377580,6,0.0
PHY324793,6,0.0
PHY427565,6,0.0
PHY354956,6,0.0
PHY342756,6,0.0
PHY329347,6,0.0
PHY327544,6,0.0
PHY401928,6,0.0
PHY334100,6,0.0
PHY384129,6,0.0
PHY433683,6,0.0
PHY312585,6,0.0
PHY424912,6,0.0
PHY414347,6,0.0
PHY430482,6,0.0
PHY357626,6,0.0
PHY401097,6,0.0
PHY396593,6,0.0
PHY353818,6,0.0
PHY361648,6,0.0
PHY313985,6,0.0
PHY349199,6,0.0
PHY311259,6,0.0
PHY411260,6,0.0
PHY431668,6,0.0
PHY425304,6,0.0
PHY383346,6,0.0
PHY359502,6,0.0
PHY393191,6,0.0
PHY335009,6,0.0
PHY407892,6,0.0
PHY389537,6,0.0
PHY336290,6,0.0
PHY335228,6,0.0
PHY318188,6,0.0
PHY371128,6,0.0
PHY381409,6,0.0
PHY409904,6,0.0
PHY425733,6,0.0
PHY421835,6,0.0
PHY348442,6,0.0
PHY399345,6,0.0
PHY408223,6,0.0
PHY320210,6,0.0
PHY384705,6,0.0
PHY405595,6,0.0
PHY364802,6,0.0
PHY383677,6,0.0
PHY327903,6,0.0
PHY328775,6,0.0
PHY381294,6,0.0
PHY335924,6,0.0
PHY365395,6,0.0
PHY422764,6,0.0
PHY324227,6,0.0
PHY357884,6,0.0
PHY356418,6,0.0
PHY422744,6,0.0
PHY390361,6,0.0
PHY410521,6,0.0
PHY347728,6,0.0
PHY330166,6,0.0
PHY379296,6,0.0
PHY423735,6,0.0
PHY347546,6,0.0
PHY370291,6,0.0
PHY367302,6,0.0
PHY369053,6,0.0
PHY424558,6,0.0
PHY322694,6,0.0
PHY410750,6,0.0
PHY413044,6,0.0
PHY322760,6,0.0
PHY351965,6,0.0
PHY367940,6,0.0
PHY406470,6,0.0
PHY333711,6,0.0
PHY313342,6,0.0
PHY403213,6,0.0
PHY396072,6,0.0
PHY344915,6,0.0
PHY415779,6,0.0
PHY321544,6,0.0
PHY336211,6,0.0
PHY356592,6,0.0
PHY314004,6,0.0
PHY357417,6,0.0
PHY378829,6,0.0
PHY388304,6,0.0
PHY412801,6,0.0
PHY315018,6,0.0
PHY382876,6,0.0
PHY381545,6,0.0
PHY408755,6,0.0
PHY397401,6,0.0
PHY378554,6,0.0
PHY374721,6,0.0
PHY332397,6,0.0
PHY423969,6,0.0
PHY418512,6,0.0
PHY421445,6,0.0
PHY322194,6,0.0
PHY334141,6,0.0
PHY373307,6,0.0
PHY337689,6,0.0
PHY381921,6,0.0
PHY326929,6,0.0
PHY431318,6,0.0
PHY400946,6,0.0
PHY365772,6,0.0
PHY434028,6,0.0
PHY393452,6,0.0
PHY361555,6,0.0
PHY403861,6,0.0
PHY324575,6,0.0
PHY343365,6,0.0
PHY418442,6,0.0
PHY412039,6,0.0
PHY430128,6,0.0
PHY329560,6,0.0
PHY366305,6,0.0
PHY410624,6,0.0
PHY419156,6,0.0
PHY352192,6,0.0
PHY350739,6,0.0
PHY415313,6,0.0
PHY323042,6,0.0
PHY404326,6,0.0
PHY408571,6,0.0
PHY385212,6,0.0
PHY424396,6,0.0
PHY360592,6,0.0
PHY431449,6,0.0
PHY313410,6,0.0
PHY313478,6,0.0
PHY395241,6,0.0
PHY431648,6,0.0
PHY373326,6,0.0
PHY328117,6,0.0
PHY403725,6,0.0
PHY343073,6,0.0
PHY328903,6,0.0
PHY386639,6,0.0
PHY400289,6,0.0
PHY380425,6,0.0
PHY417237,6,0.0
PHY387152,6,0.0
PHY374736,6,0.0
PHY379423,6,0.0
PHY425719,6,0.0
PHY397526,6,0.0
PHY421295,6,0.0
PHY317722,6,0.0
PHY338173,6,0.0
PHY352794,6,0.0
PHY311864,6,0.0
PHY410055,6,0.0
PHY419717,6,0.0
PHY316774,6,0.0
PHY331045,6,0.0
PHY376065,6,0.0
PHY316789,6,0.0
PHY379123,6,0.0
PHY348563,6,0.0
PHY311483,6,0.0
PHY422593,6,0.0
PHY379092,6,0.0
PHY427979,6,0.0
PHY339069,6,0.0
PHY422970,6,0.0
PHY331549,6,0.0
PHY393837,6,0.0
PHY378569,6,0.0
PHY408793,6,0.0
PHY340776,6,0.0
PHY397874,6,0.0
PHY346029,6,0.0
PHY382188,6,0.0
PHY364278,6,0.0
PHY404700,6,0.0
PHY349528,6,0.0
PHY320894,6,0.0
PHY396325,6,0.0
PHY337775,6,0.0
PHY405252,6,0.0
PHY411462,6,0.0
PHY325049,6,0.0
PHY344780,6,0.0
PHY424438,6,0.0
PHY340833,6,0.0
PHY331127,6,0.0
PHY315268,6,0.0
PHY415234,6,0.0
PHY402353,6,0.0
PHY347756,6,0.0
PHY431892,6,0.0
PHY395759,6,0.0
PHY431300,6,0.0
PHY395027,6,0.0
PHY363166,6,0.0
PHY377671,6,0.0
PHY312192,6,0.0
PHY352408,6,0.0
PHY388055,6,0.0
PHY416154,6,0.0
PHY352703,6,0.0
PHY424250,6,0.0
PHY403431,6,0.0
PHY346193,6,0.0
PHY408612,6,0.0
PHY417208,6,0.0
PHY390010,6,0.0
PHY403751,6,0.0
PHY422851,6,0.0
PHY394328,6,0.0
PHY414980,6,0.0
PHY390252,6,0.0
PHY349611,6,0.0
PHY414410,6,0.0
PHY390678,6,0.0
PHY322012,6,0.0
PHY359256,6,0.0
PHY409237,6,0.0
PHY413169,6,0.0
PHY398167,6,0.0
PHY399471,6,0.0
PHY428833,6,0.0
PHY418624,6,0.0
PHY316590,6,0.0
PHY362441,6,0.0
PHY359864,6,0.0
PHY314432,6,0.0
PHY431020,6,0.0
PHY428447,6,0.0
PHY348288,6,0.0
PHY345243,6,0.0
PHY364536,6,0.0
PHY333407,6,0.0
PHY377217,6,0.0
PHY361253,6,0.0
PHY371533,6,0.0
PHY382970,6,0.0
PHY340038,6,0.0
PHY323489,6,0.0
PHY406298,6,0.0
PHY333469,6,0.0
PHY363670,6,0.0
PHY316440,6,0.0
PHY335235,6,0.0
PHY351700,6,0.0
PHY419879,6,0.0
PHY429248,6,0.0
PHY334080,6,0.0
PHY431968,6,0.0
PHY324255,6,0.0
PHY375379,6,0.0
PHY343496,6,0.0
PHY360317,6,0.0
PHY383961,6,0.0
PHY368451,6,0.0
PHY412711,6,0.0
PHY434043,6,0.0
PHY390894,6,0.0
PHY335472,6,0.0
PHY397810,6,0.0
PHY375966,6,0.0
PHY374541,6,0.0
PHY319815,6,0.0
PHY399162,6,0.0
PHY315894,6,0.0
PHY330309,6,0.0
PHY330831,6,0.0
PHY382584,6,0.0
PHY416079,6,0.0
PHY375684,6,0.0
PHY423340,6,0.0
PHY350373,6,0.0
PHY365501,6,0.0
PHY342310,6,0.0
PHY431788,6,0.0
PHY395132,6,0.0
PHY333666,6,0.0
PHY407227,6,0.0
PHY365082,6,0.0
PHY392819,6,0.0
PHY398219,6,0.0
PHY408262,6,0.0
PHY318716,6,0.0
PHY317135,6,0.0
PHY388116,6,0.0
PHY355164,6,0.0
PHY374913,6,0.0
PHY368381,6,0.0
PHY428903,6,0.0
PHY376966,6,0.0
PHY354552,6,0.0
PHY367702,6,0.0
PHY407111,6,0.0
PHY395115,6,0.0
PHY343000,6,0.0
PHY402228,6,0.0
PHY342341,6,0.0
PHY389821,6,0.0
PHY373842,6,0.0
PHY330982,6,0.0
PHY410738,6,0.0
PHY312520,6,0.0
PHY355024,6,0.0
PHY367634,6,0.0
PHY354502,6,0.0
PHY332156,6,0.0
PHY408708,6,0.0
PHY320152,6,0.0
PHY378176,6,0.0
PHY345603,6,0.0
PHY391337,6,0.0
PHY383655,6,0.0
PHY376135,6,0.0
PHY337827,6,0.0
PHY344442,6,0.0
PHY390193,6,0.0
PHY379914,6,0.0
PHY407738,6,0.0
PHY401443,6,0.0
PHY429144,6,0.0
PHY330469,6,0.0
PHY332726,6,0.0
PHY407982,6,0.0
PHY311869,6,0.0
PHY382850,6,0.0
PHY352227,6,0.0
PHY317108,6,0.0
PHY351187,6,0.0
PHY430652,6,0.0
PHY427348,6,0.0
PHY362684,6,0.0
PHY377622,6,0.0
PHY432221,6,0.0
PHY360906,6,0.0
PHY373899,6,0.0
PHY340270,6,0.0
PHY375722,6,0.0
PHY412532,6,0.0
PHY433607,6,0.0
PHY421642,6,0.0
PHY326197,6,0.0
PHY385375,6,0.0
PHY370423,6,0.0
PHY397600,6,0.0
PHY347444,6,0.0
PHY402417,6,0.0
PHY323080,6,0.0
PHY335731,6,0.0
PHY319882,6,0.0
PHY320722,6,0.0
PHY382589,6,0.0
PHY421522,6,0.0
PHY430761,6,0.0
PHY387815,6,0.0
PHY383338,6,0.0
PHY361964,6,0.0
PHY391234,6,0.0
PHY426668,6,0.0
PHY431964,6,0.0
PHY369981,6,0.0
PHY327985,6,0.0
PHY340189,6,0.0
PHY384695,6,0.0
PHY353052,6,0.0
PHY323808,6,0.0
PHY369583,6,0.0
PHY318650,6,0.0
PHY401492,6,0.0
PHY417356,6,0.0
PHY373898,6,0.0
PHY325635,6,0.0
PHY394119,6,0.0
PHY399097,6,0.0
PHY401069,6,0.0
PHY393439,6,0.0
PHY357012,6,0.0
PHY402940,6,0.0
PHY413653,6,0.0
PHY324714,6,0.0
PHY417943,6,0.0
PHY330716,6,0.0
PHY384972,6,0.0
PHY327981,6,0.0
PHY345470,6,0.0
PHY318547,6,0.0
PHY415504,6,0.0
PHY388067,6,0.0
PHY322212,6,0.0
PHY408451,6,0.0
PHY404970,6,0.0
PHY385114,6,0.0
PHY356531,6,0.0
PHY372855,6,0.0
PHY428052,6,0.0
PHY316255,6,0.0
PHY414999,6,0.0
PHY375067,6,0.0
PHY312916,6,0.0
PHY362457,6,0.0
PHY427408,6,0.0
PHY355947,6,0.0
PHY338764,6,0.0
PHY396943,6,0.0
PHY342351,6,0.0
PHY323941,6,0.0
PHY357722,6,0.0
PHY319748,6,0.0
PHY355179,6,0.0
PHY327176,6,0.0
PHY412599,6,0.0
PHY371961,6,0.0
PHY336972,6,0.0
PHY432757,6,0.0
PHY327499,6,0.0
PHY391565,6,0.0
PHY431128,6,0.0
PHY312303,6,0.0
PHY378741,6,0.0
PHY429529,6,0.0
PHY337129,6,0.0
PHY366071,6,0.0
PHY427457,6,0.0
PHY323105,6,0.0
PHY315881,6,0.0
PHY319408,6,0.0
PHY381936,6,0.0
PHY427827,6,0.0
PHY387797,6,0.0
PHY375463,6,0.0
PHY415912,6,0.0
PHY334439,6,0.0
PHY354831,6,0.0
PHY314849,6,0.0
PHY370228,6,0.0
PHY414603,6,0.0
PHY326489,6,0.0
PHY423604,6,0.0
PHY417444,6,0.0
PHY355299,6,0.0
PHY370098,5,0.0
PHY420177,5,0.0
PHY407517,5,0.0
PHY375666,5,0.0
PHY325074,5,0.0
PHY353707,5,0.0
PHY392513,5,0.0
PHY386486,5,0.0
PHY382155,5,0.0
PHY355132,5,0.0
PHY373050,5,0.0
PHY335585,5,0.0
PHY363421,5,0.0
PHY359546,5,0.0
PHY369781,5,0.0
PHY352650,5,0.0
PHY324887,5,0.0
PHY333519,5,0.0
PHY355808,5,0.0
PHY325655,5,0.0
PHY335333,5,0.0
PHY401885,5,0.0
PHY374746,5,0.0
PHY347296,5,0.0
PHY420316,5,0.0
PHY337716,5,0.0
PHY397578,5,0.0
PHY319351,5,0.0
PHY383916,5,0.0
PHY362301,5,0.0
PHY389026,5,0.0
PHY395812,5,0.0
PHY400989,5,0.0
PHY349032,5,0.0
PHY405412,5,0.0
PHY328263,5,0.0
PHY313315,5,0.0
PHY417907,5,0.0
PHY381245,5,0.0
PHY360968,5,0.0
PHY328649,5,0.0
PHY386471,5,0.0
PHY380275,5,0.0
PHY354514,5,0.0
PHY332569,5,0.0
PHY428700,5,0.0
PHY359753,5,0.0
PHY381671,5,0.0
PHY416088,5,0.0
PHY422560,5,0.0
PHY325672,5,0.0
PHY369585,5,0.0
PHY425641,5,0.0
PHY340572,5,0.0
PHY362855,5,0.0
PHY399615,5,0.0
PHY410481,5,0.0
PHY314688,5,0.0
PHY329474,5,0.0
PHY359953,5,0.0
PHY355256,5,0.0
PHY427779,5,0.0
PHY418662,5,0.0
PHY335076,5,0.0
PHY320495,5,0.0
PHY379798,5,0.0
PHY423009,5,0.0
PHY334689,5,0.0
PHY382765,5,0.0
PHY393336,5,0.0
PHY341908,5,0.0
PHY384787,5,0.0
PHY399069,5,0.0
PHY341385,5,0.0
PHY353840,5,0.0
PHY325665,5,0.0
PHY331516,5,0.0
PHY416794,5,0.0
PHY375934,5,0.0
PHY352795,5,0.0
PHY377907,5,0.0
PHY371710,5,0.0
PHY385019,5,0.0
PHY393259,5,0.0
PHY423998,5,0.0
PHY341868,5,0.0
PHY381551,5,0.0
PHY339151,5,0.0
PHY365548,5,0.0
PHY382700,5,0.0
PHY359479,5,0.0
PHY318263,5,0.0
PHY319502,5,0.0
PHY367759,5,0.0
PHY342757,5,0.0
PHY353292,5,0.0
PHY366766,5,0.0
PHY392553,5,0.0
PHY325560,5,0.0
PHY372936,5,0.0
PHY426080,5,0.0
PHY325103,5,0.0
PHY369340,5,0.0
PHY315763,5,0.0
PHY316147,5,0.0
PHY394738,5,0.0
PHY352921,5,0.0
PHY354120,5,0.0
PHY403577,5,0.0
PHY425381,5,0.0
PHY366013,5,0.0
PHY410731,5,0.0
PHY418765,5,0.0
PHY325199,5,0.0
PHY313081,5,0.0
PHY387876,5,0.0
PHY374939,5,0.0
PHY336529,5,0.0
PHY319426,5,0.0
PHY397361,5,0.0
PHY311679,5,0.0
PHY315653,5,0.0
PHY367800,5,0.0
PHY389249,5,0.0
PHY341635,5,0.0
PHY405071,5,0.0
PHY311935,5,0.0
PHY400020,5,0.0
PHY337142,5,0.0
PHY332431,5,0.0
PHY323592,5,0.0
PHY420794,5,0.0
PHY348514,5,0.0
PHY413592,5,0.0
PHY388530,5,0.0
PHY315033,5,0.0
PHY375151,5,0.0
PHY413387,5,0.0
PHY338637,5,0.0
PHY321852,5,0.0
PHY311904,5,0.0
PHY349396,5,0.0
PHY391606,5,0.0
PHY344407,5,0.0
PHY426106,5,0.0
PHY400318,5,0.0
PHY399039,5,0.0
PHY407652,5,0.0
PHY312947,5,0.0
PHY391436,5,0.0
PHY342419,5,0.0
PHY378938,5,0.0
PHY337197,5,0.0
PHY323075,5,0.0
PHY314615,5,0.0
PHY316972,5,0.0
PHY337386,5,0.0
PHY427036,5,0.0
PHY407796,5,0.0
PHY391720,5,0.0
PHY392688,5,0.0
PHY387185,5,0.0
PHY396881,5,0.0
PHY385555,5,0.0
PHY380049,5,0.0
PHY396434,5,0.0
PHY384897,5,0.0
PHY315853,5,0.0
PHY361663,5,0.0
PHY390625,5,0.0
PHY429863,5,0.0
PHY317186,5,0.0
PHY405963,5,0.0
PHY421024,5,0.0
PHY427885,5,0.0
PHY429475,5,0.0
PHY360033,5,0.0
PHY319558,5,0.0
PHY429202,5,0.0
PHY415020,5,0.0
PHY424585,5,0.0
PHY389680,5,0.0
PHY327021,5,0.0
PHY343623,5,0.0
PHY353589,5,0.0
PHY387491,5,0.0
PHY358487,5,0.0
PHY392073,5,0.0
PHY317777,5,0.0
PHY325522,5,0.0
PHY388608,5,0.0
PHY431212,5,0.0
PHY356535,5,0.0
PHY396887,5,0.0
PHY414474,5,0.0
PHY376100,5,0.0
PHY403248,5,0.0
PHY369407,5,0.0
PHY413575,5,0.0
PHY327172,5,0.0
PHY407705,5,0.0
PHY376117,5,0.0
PHY397912,5,0.0
PHY384760,5,0.0
PHY353982,5,0.0
PHY366283,5,0.0
PHY317379,5,0.0
PHY380308,5,0.0
PHY372302,5,0.0
PHY337894,5,0.0
PHY405743,5,0.0
PHY318661,5,0.0
PHY373649,5,0.0
PHY326476,5,0.0
PHY405082,5,0.0
PHY412754,5,0.0
PHY361347,5,0.0
PHY410987,5,0.0
PHY325781,5,0.0
PHY375238,5,0.0
PHY424392,5,0.0
PHY337854,5,0.0
PHY433212,5,0.0
PHY358029,5,0.0
PHY340681,5,0.0
PHY343490,5,0.0
PHY356574,5,0.0
PHY355358,5,0.0
PHY388807,5,0.0
PHY417027,5,0.0
PHY366722,5,0.0
PHY325395,5,0.0
PHY397400,5,0.0
PHY419682,5,0.0
PHY397487,5,0.0
PHY330763,5,0.0
PHY390560,5,0.0
PHY362424,5,0.0
PHY359986,5,0.0
PHY353502,5,0.0
PHY317751,5,0.0
PHY332022,5,0.0
PHY372369,5,0.0
PHY403800,5,0.0
PHY346697,5,0.0
PHY367869,5,0.0
PHY360853,5,0.0
PHY320788,5,0.0
PHY326855,5,0.0
PHY316138,5,0.0
PHY366614,5,0.0
PHY323497,5,0.0
PHY338630,5,0.0
PHY378220,5,0.0
PHY386176,5,0.0
PHY383928,5,0.0
PHY332834,5,0.0
PHY423417,5,0.0
PHY412655,5,0.0
PHY383066,5,0.0
PHY348544,5,0.0
PHY378948,5,0.0
PHY393628,5,0.0
PHY391464,5,0.0
PHY365415,5,0.0
PHY371321,5,0.0
PHY358788,5,0.0
PHY396604,5,0.0
PHY413907,5,0.0
PHY374606,5,0.0
PHY328571,5,0.0
PHY433757,5,0.0
PHY361346,5,0.0
PHY394003,5,0.0
PHY338557,5,0.0
PHY418834,5,0.0
PHY328851,5,0.0
PHY328904,5,0.0
PHY335584,5,0.0
PHY385528,5,0.0
PHY433600,5,0.0
PHY320351,5,0.0
PHY388943,5,0.0
PHY427035,5,0.0
PHY361031,5,0.0
PHY400619,5,0.0
PHY382298,5,0.0
PHY385255,5,0.0
PHY345843,5,0.0
PHY340321,5,0.0
PHY339032,5,0.0
PHY409260,5,0.0
PHY398382,5,0.0
PHY325835,5,0.0
PHY398582,5,0.0
PHY323034,5,0.0
PHY349141,5,0.0
PHY393547,5,0.0
PHY384543,5,0.0
PHY360347,5,0.0
PHY380929,5,0.0
PHY331553,5,0.0
PHY419414,5,0.0
PHY427811,5,0.0
PHY341903,5,0.0
PHY406673,5,0.0
PHY335882,5,0.0
PHY419964,5,0.0
PHY313771,5,0.0
PHY383295,5,0.0
PHY367305,5,0.0
PHY344385,5,0.0
PHY420009,5,0.0
PHY427230,5,0.0
PHY366018,5,0.0
PHY428007,5,0.0
PHY393999,5,0.0
PHY378667,5,0.0
PHY374650,5,0.0
PHY421132,5,0.0
PHY360300,5,0.0
PHY314493,5,0.0
PHY354032,5,0.0
PHY370814,5,0.0
PHY410358,5,0.0
PHY374824,5,0.0
PHY331288,5,0.0
PHY371945,5,0.0
PHY417183,5,0.0
PHY391231,5,0.0
PHY391128,5,0.0
PHY420061,5,0.0
PHY409542,5,0.0
PHY370374,5,0.0
PHY355141,5,0.0
PHY366800,5,0.0
PHY379774,5,0.0
PHY397827,5,0.0
PHY326334,5,0.0
PHY320553,5,0.0
PHY317898,5,0.0
PHY409072,5,0.0
PHY411064,5,0.0
PHY391770,5,0.0
PHY357585,5,0.0
PHY342804,5,0.0
PHY348478,5,0.0
PHY324106,5,0.0
PHY411021,5,0.0
PHY312749,5,0.0
PHY354653,5,0.0
PHY422677,5,0.0
PHY375499,5,0.0
PHY396491,5,0.0
PHY354504,5,0.0
PHY346532,5,0.0
PHY381378,5,0.0
PHY403686,5,0.0
PHY421165,5,0.0
PHY343740,5,0.0
PHY364862,5,0.0
PHY387412,5,0.0
PHY359555,5,0.0
PHY369451,5,0.0
PHY358301,5,0.0
PHY395344,5,0.0
PHY347312,5,0.0
PHY395508,5,0.0
PHY383215,5,0.0
PHY393218,5,0.0
PHY376047,5,0.0
PHY355698,5,0.0
PHY359092,5,0.0
PHY418527,5,0.0
PHY413061,5,0.0
PHY359004,5,0.0
PHY352942,5,0.0
PHY367125,5,0.0
PHY375898,5,0.0
PHY366584,5,0.0
PHY383788,5,0.0
PHY339059,5,0.0
PHY332827,5,0.0
PHY360449,5,0.0
PHY392097,5,0.0
PHY386589,5,0.0
PHY349504,5,0.0
PHY383583,5,0.0
PHY319986,5,0.0
PHY419628,5,0.0
PHY373757,5,0.0
PHY348595,5,0.0
PHY388881,5,0.0
PHY392147,5,0.0
PHY409884,5,0.0
PHY400875,5,0.0
PHY313604,5,0.0
PHY377651,5,0.0
PHY419981,5,0.0
PHY318386,5,0.0
PHY410458,5,0.0
PHY381570,5,0.0
PHY394698,5,0.0
PHY366915,5,0.0
PHY369811,5,0.0
PHY376070,5,0.0
PHY428703,5,0.0
PHY415444,5,0.0
PHY378730,5,0.0
PHY331808,5,0.0
PHY420315,5,0.0
PHY388845,5,0.0
PHY388274,5,0.0
PHY313173,5,0.0
PHY375729,5,0.0
PHY367155,5,0.0
PHY428514,5,0.0
PHY365157,5,0.0
PHY355904,5,0.0
PHY395875,5,0.0
PHY403203,5,0.0
PHY318729,5,0.0
PHY414424,5,0.0
PHY392132,5,0.0
PHY378368,5,0.0
PHY366920,5,0.0
PHY386895,5,0.0
PHY329759,5,0.0
PHY397499,5,0.0
PHY390268,5,0.0
PHY401599,5,0.0
PHY345145,5,0.0
PHY324030,5,0.0
PHY420040,5,0.0
PHY325820,5,0.0
PHY403752,5,0.0
PHY393054,5,0.0
PHY387538,5,0.0
PHY350593,5,0.0
PHY383630,5,0.0
PHY418784,5,0.0
PHY409835,5,0.0
PHY394751,5,0.0
PHY386463,5,0.0
PHY346059,5,0.0
PHY418098,5,0.0
PHY315934,5,0.0
PHY362676,5,0.0
PHY327448,5,0.0
PHY367064,5,0.0
PHY429842,5,0.0
PHY433375,5,0.0
PHY330519,5,0.0
PHY343459,5,0.0
PHY391522,5,0.0
PHY333054,5,0.0
PHY403699,5,0.0
PHY313383,5,0.0
PHY413124,5,0.0
PHY375299,5,0.0
PHY397309,5,0.0
PHY352821,5,0.0
PHY373030,5,0.0
PHY429491,5,0.0
PHY327622,5,0.0
PHY382180,5,0.0
PHY319390,5,0.0
PHY348061,5,0.0
PHY342698,5,0.0
PHY431994,5,0.0
PHY379499,5,0.0
PHY388879,5,0.0
PHY368308,5,0.0
PHY419404,5,0.0
PHY337030,5,0.0
PHY312766,5,0.0
PHY324209,5,0.0
PHY362179,5,0.0
PHY419301,5,0.0
PHY383029,5,0.0
PHY378863,5,0.0
PHY418810,5,0.0
PHY397120,5,0.0
PHY399154,5,0.0
PHY346183,5,0.0
PHY428365,5,0.0
PHY322143,5,0.0
PHY394414,5,0.0
PHY418683,5,0.0
PHY327700,5,0.0
PHY358729,5,0.0
PHY395529,5,0.0
PHY431792,5,0.0
PHY356317,5,0.0
PHY394736,5,0.0
PHY349113,5,0.0
PHY365546,5,0.0
PHY408929,5,0.0
PHY348998,5,0.0
PHY411969,5,0.0
PHY370762,5,0.0
PHY427659,5,0.0
PHY427962,5,0.0
PHY315889,5,0.0
PHY375589,5,0.0
PHY368637,5,0.0
PHY394498,5,0.0
PHY354699,5,0.0
PHY330516,5,0.0
PHY392777,5,0.0
PHY362970,5,0.0
PHY381518,5,0.0
PHY343581,5,0.0
PHY318333,5,0.0
PHY406383,5,0.0
PHY369603,5,0.0
PHY375956,5,0.0
PHY322182,5,0.0
PHY365146,5,0.0
PHY326220,5,0.0
PHY419920,5,0.0
PHY352351,5,0.0
PHY390137,5,0.0
PHY371850,5,0.0
PHY356905,5,0.0
PHY366749,5,0.0
PHY321009,5,0.0
PHY420946,5,0.0
PHY318605,5,0.0
PHY429425,5,0.0
PHY321147,5,0.0
PHY331711,5,0.0
PHY426235,5,0.0
PHY336419,5,0.0
PHY338155,5,0.0
PHY390017,5,0.0
PHY396512,5,0.0
PHY398925,5,0.0
PHY336805,5,0.0
PHY389906,5,0.0
PHY365066,5,0.0
PHY405539,5,0.0
PHY353320,5,0.0
PHY408048,5,0.0
PHY429714,5,0.0
PHY321008,5,0.0
PHY377927,5,0.0
PHY421513,5,0.0
PHY331157,5,0.0
PHY338154,5,0.0
PHY343396,5,0.0
PHY338228,5,0.0
PHY416854,5,0.0
PHY398701,5,0.0
PHY397512,5,0.0
PHY336334,5,0.0
PHY363269,5,0.0
PHY350912,5,0.0
PHY327314,5,0.0
PHY319208,5,0.0
PHY409086,5,0.0
PHY381474,5,0.0
PHY426799,5,0.0
PHY364425,5,0.0
PHY412743,5,0.0
PHY391637,5,0.0
PHY376163,5,0.0
PHY404017,5,0.0
PHY389311,5,0.0
PHY413271,5,0.0
PHY327253,5,0.0
PHY372747,5,0.0
PHY355533,5,0.0
PHY326381,5,0.0
PHY377227,5,0.0
PHY421761,5,0.0
PHY335424,5,0.0
PHY397493,5,0.0
PHY353869,5,0.0
PHY339659,5,0.0
PHY331862,5,0.0
PHY329410,5,0.0
PHY412207,5,0.0
PHY364361,5,0.0
PHY376338,5,0.0
PHY341349,5,0.0
PHY412243,5,0.0
PHY379608,5,0.0
PHY417562,5,0.0
PHY330293,5,0.0
PHY342282,5,0.0
PHY427905,5,0.0
PHY355143,5,0.0
PHY415831,5,0.0
PHY414772,5,0.0
PHY387479,5,0.0
PHY355632,5,0.0
PHY386349,5,0.0
PHY341776,5,0.0
PHY390588,5,0.0
PHY348333,5,0.0
PHY403019,5,0.0
PHY433075,5,0.0
PHY327543,5,0.0
PHY413494,5,0.0
PHY351352,5,0.0
PHY376362,5,0.0
PHY373664,5,0.0
PHY335237,5,0.0
PHY360535,5,0.0
PHY409195,5,0.0
PHY352218,5,0.0
PHY363882,5,0.0
PHY388301,5,0.0
PHY406098,5,0.0
PHY332627,5,0.0
PHY332921,5,0.0
PHY326350,5,0.0
PHY371733,5,0.0
PHY388158,5,0.0
PHY375521,5,0.0
PHY414404,5,0.0
PHY383071,5,0.0
PHY416748,5,0.0
PHY343139,5,0.0
PHY320683,5,0.0
PHY415612,5,0.0
PHY400672,5,0.0
PHY431566,5,0.0
PHY334499,5,0.0
PHY312914,5,0.0
PHY406095,5,0.0
PHY327535,5,0.0
PHY341550,5,0.0
PHY432351,5,0.0
PHY311333,5,0.0
PHY358325,5,0.0
PHY392195,5,0.0
PHY331365,5,0.0
PHY394406,5,0.0
PHY410036,5,0.0
PHY370250,5,0.0
PHY382140,5,0.0
PHY394423,5,0.0
PHY323069,5,0.0
PHY379212,5,0.0
PHY367926,5,0.0
PHY332912,5,0.0
PHY432850,5,0.0
PHY323336,5,0.0
PHY342184,5,0.0
PHY357271,5,0.0
PHY406852,5,0.0
PHY369314,5,0.0
PHY401742,5,0.0
PHY420275,5,0.0
PHY372815,5,0.0
PHY424242,5,0.0
PHY356302,5,0.0
PHY340640,5,0.0
PHY326622,5,0.0
PHY321475,5,0.0
PHY392600,5,0.0
PHY366064,5,0.0
PHY412067,5,0.0
PHY311041,5,0.0
PHY411139,5,0.0
PHY331047,5,0.0
PHY342156,5,0.0
PHY394668,5,0.0
PHY391188,5,0.0
PHY335722,5,0.0
